crop_id,image_id,split,crop_path,label,damage,pixels,x0,y0,x1,y1
hurricane-harvey_00000108_c1_01,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c1_01.png,0,no-damage,2926,913,168,1009,255
hurricane-harvey_00000108_c1_02,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c1_02.png,0,no-damage,2915,870,710,968,785
hurricane-harvey_00000108_c1_03,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c1_03.png,0,no-damage,2822,945,732,1024,807
hurricane-harvey_00000108_c1_04,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c1_04.png,0,no-damage,2628,803,496,887,599
hurricane-harvey_00000108_c1_05,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c1_05.png,0,no-damage,2559,678,324,776,418
hurricane-harvey_00000108_c2_00,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c2_00.png,1,minor-damage,10610,131,468,288,606
hurricane-harvey_00000108_c2_01,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c2_01.png,1,minor-damage,7025,142,325,274,480
hurricane-harvey_00000108_c2_02,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c2_02.png,1,minor-damage,6670,273,498,407,573
hurricane-harvey_00000108_c2_03,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c2_03.png,1,minor-damage,1970,158,16,206,95
hurricane-harvey_00000108_c2_04,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c2_04.png,1,minor-damage,1478,430,992,537,1024
hurricane-harvey_00000108_c2_05,hurricane-harvey_00000108,train,outputs\real_processed\damage_crops\hurricane-harvey_00000108_c2_05.png,1,minor-damage,881,156,0,213,31
hurricane-florence_00000494_c1_00,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c1_00.png,0,no-damage,1533,156,54,226,109
hurricane-florence_00000494_c2_00,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c2_00.png,1,minor-damage,2563,348,108,428,182
hurricane-florence_00000494_c2_01,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c2_01.png,1,minor-damage,1963,371,262,461,319
hurricane-florence_00000494_c2_02,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c2_02.png,1,minor-damage,1867,17,274,88,349
hurricane-florence_00000494_c2_03,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c2_03.png,1,minor-damage,1809,365,185,428,255
hurricane-florence_00000494_c2_04,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c2_04.png,1,minor-damage,1645,370,54,433,110
hurricane-florence_00000494_c3_00,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c3_00.png,2,major-damage,2563,759,526,842,594
hurricane-florence_00000494_c3_01,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c3_01.png,2,major-damage,2357,89,777,164,863
hurricane-florence_00000494_c3_02,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c3_02.png,2,major-damage,2279,518,113,596,184
hurricane-florence_00000494_c3_03,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c3_03.png,2,major-damage,2191,129,741,211,814
hurricane-florence_00000494_c3_04,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c3_04.png,2,major-damage,2139,211,496,292,569
hurricane-florence_00000494_c3_05,hurricane-florence_00000494,train,outputs\real_processed\damage_crops\hurricane-florence_00000494_c3_05.png,2,major-damage,2025,530,192,600,272
hurricane-matthew_00000070_c1_00,hurricane-matthew_00000070,train,outputs\real_processed\damage_crops\hurricane-matthew_00000070_c1_00.png,0,no-damage,243,449,874,487,912
hurricane-matthew_00000070_c2_00,hurricane-matthew_00000070,train,outputs\real_processed\damage_crops\hurricane-matthew_00000070_c2_00.png,1,minor-damage,324,465,809,508,849
midwest-flooding_00000237_c1_00,midwest-flooding_00000237,train,outputs\real_processed\damage_crops\midwest-flooding_00000237_c1_00.png,0,no-damage,2595,283,329,384,402
midwest-flooding_00000237_c1_01,midwest-flooding_00000237,train,outputs\real_processed\damage_crops\midwest-flooding_00000237_c1_01.png,0,no-damage,2383,530,9,612,89
midwest-flooding_00000237_c1_02,midwest-flooding_00000237,train,outputs\real_processed\damage_crops\midwest-flooding_00000237_c1_02.png,0,no-damage,2375,108,390,188,454
midwest-flooding_00000237_c1_03,midwest-flooding_00000237,train,outputs\real_processed\damage_crops\midwest-flooding_00000237_c1_03.png,0,no-damage,2352,377,10,467,73
midwest-flooding_00000237_c1_04,midwest-flooding_00000237,train,outputs\real_processed\damage_crops\midwest-flooding_00000237_c1_04.png,0,no-damage,1931,273,419,357,504
midwest-flooding_00000237_c1_05,midwest-flooding_00000237,train,outputs\real_processed\damage_crops\midwest-flooding_00000237_c1_05.png,0,no-damage,1895,400,113,472,174
midwest-flooding_00000237_c2_00,midwest-flooding_00000237,train,outputs\real_processed\damage_crops\midwest-flooding_00000237_c2_00.png,1,minor-damage,2184,131,464,198,549
midwest-flooding_00000131_c1_00,midwest-flooding_00000131,train,outputs\real_processed\damage_crops\midwest-flooding_00000131_c1_00.png,0,no-damage,2137,914,180,992,262
midwest-flooding_00000131_c1_01,midwest-flooding_00000131,train,outputs\real_processed\damage_crops\midwest-flooding_00000131_c1_01.png,0,no-damage,1348,933,104,990,170
midwest-flooding_00000131_c1_02,midwest-flooding_00000131,train,outputs\real_processed\damage_crops\midwest-flooding_00000131_c1_02.png,0,no-damage,660,972,114,1017,164
midwest-flooding_00000131_c1_03,midwest-flooding_00000131,train,outputs\real_processed\damage_crops\midwest-flooding_00000131_c1_03.png,0,no-damage,322,957,170,1002,212
midwest-flooding_00000131_c1_04,midwest-flooding_00000131,train,outputs\real_processed\damage_crops\midwest-flooding_00000131_c1_04.png,0,no-damage,136,570,1006,604,1024
midwest-flooding_00000131_c1_05,midwest-flooding_00000131,train,outputs\real_processed\damage_crops\midwest-flooding_00000131_c1_05.png,0,no-damage,105,1000,82,1024,108
midwest-flooding_00000242_c2_00,midwest-flooding_00000242,train,outputs\real_processed\damage_crops\midwest-flooding_00000242_c2_00.png,1,minor-damage,1377,334,930,403,980
midwest-flooding_00000242_c2_01,midwest-flooding_00000242,train,outputs\real_processed\damage_crops\midwest-flooding_00000242_c2_01.png,1,minor-damage,505,367,670,408,718
mexico-earthquake_00000004_c1_00,mexico-earthquake_00000004,train,outputs\real_processed\damage_crops\mexico-earthquake_00000004_c1_00.png,0,no-damage,16804,15,220,196,432
mexico-earthquake_00000004_c1_01,mexico-earthquake_00000004,train,outputs\real_processed\damage_crops\mexico-earthquake_00000004_c1_01.png,0,no-damage,10895,184,425,337,616
mexico-earthquake_00000004_c1_02,mexico-earthquake_00000004,train,outputs\real_processed\damage_crops\mexico-earthquake_00000004_c1_02.png,0,no-damage,9137,186,647,310,815
mexico-earthquake_00000004_c1_03,mexico-earthquake_00000004,train,outputs\real_processed\damage_crops\mexico-earthquake_00000004_c1_03.png,0,no-damage,8634,366,720,519,835
mexico-earthquake_00000004_c1_04,mexico-earthquake_00000004,train,outputs\real_processed\damage_crops\mexico-earthquake_00000004_c1_04.png,0,no-damage,8074,745,315,896,482
mexico-earthquake_00000004_c1_05,mexico-earthquake_00000004,train,outputs\real_processed\damage_crops\mexico-earthquake_00000004_c1_05.png,0,no-damage,7650,15,700,142,915
hurricane-matthew_00000023_c1_00,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c1_00.png,0,no-damage,3095,947,760,1017,856
hurricane-matthew_00000023_c1_01,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c1_01.png,0,no-damage,1935,456,291,532,350
hurricane-matthew_00000023_c1_02,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c1_02.png,0,no-damage,1932,976,698,1024,772
hurricane-matthew_00000023_c1_03,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c1_03.png,0,no-damage,1598,374,530,446,584
hurricane-matthew_00000023_c1_04,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c1_04.png,0,no-damage,973,372,569,440,607
hurricane-matthew_00000023_c1_05,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c1_05.png,0,no-damage,765,901,596,966,633
hurricane-matthew_00000023_c2_00,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c2_00.png,1,minor-damage,1998,910,375,975,451
hurricane-matthew_00000023_c2_01,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c2_01.png,1,minor-damage,1781,707,57,770,120
hurricane-matthew_00000023_c2_02,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c2_02.png,1,minor-damage,1510,802,867,890,910
hurricane-matthew_00000023_c2_03,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c2_03.png,1,minor-damage,1067,706,0,751,63
hurricane-matthew_00000023_c2_04,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c2_04.png,1,minor-damage,937,984,519,1024,574
hurricane-matthew_00000023_c2_05,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c2_05.png,1,minor-damage,687,325,873,384,907
hurricane-matthew_00000023_c3_00,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c3_00.png,2,major-damage,2634,908,193,988,264
hurricane-matthew_00000023_c3_01,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c3_01.png,2,major-damage,1253,850,125,895,191
hurricane-matthew_00000023_c3_02,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c3_02.png,2,major-damage,869,898,353,974,394
hurricane-matthew_00000023_c3_03,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c3_03.png,2,major-damage,857,921,167,978,206
hurricane-matthew_00000023_c3_04,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c3_04.png,2,major-damage,520,496,540,543,582
hurricane-matthew_00000023_c3_05,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c3_05.png,2,major-damage,493,925,112,978,142
hurricane-matthew_00000023_c4_00,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c4_00.png,3,destroyed,657,550,488,598,531
hurricane-matthew_00000023_c4_01,hurricane-matthew_00000023,train,outputs\real_processed\damage_crops\hurricane-matthew_00000023_c4_01.png,3,destroyed,410,523,467,573,500
socal-fire_00000495_c1_00,socal-fire_00000495,train,outputs\real_processed\damage_crops\socal-fire_00000495_c1_00.png,0,no-damage,2866,562,110,652,208
socal-fire_00000495_c1_01,socal-fire_00000495,train,outputs\real_processed\damage_crops\socal-fire_00000495_c1_01.png,0,no-damage,2670,297,190,390,253
socal-fire_00000495_c1_02,socal-fire_00000495,train,outputs\real_processed\damage_crops\socal-fire_00000495_c1_02.png,0,no-damage,2076,666,182,733,265
socal-fire_00000495_c1_03,socal-fire_00000495,train,outputs\real_processed\damage_crops\socal-fire_00000495_c1_03.png,0,no-damage,1902,81,215,146,297
socal-fire_00000495_c1_04,socal-fire_00000495,train,outputs\real_processed\damage_crops\socal-fire_00000495_c1_04.png,0,no-damage,1838,292,83,356,148
socal-fire_00000495_c1_05,socal-fire_00000495,train,outputs\real_processed\damage_crops\socal-fire_00000495_c1_05.png,0,no-damage,1813,603,338,679,413
hurricane-matthew_00000145_c3_00,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c3_00.png,2,major-damage,1554,64,37,140,112
hurricane-matthew_00000145_c3_01,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c3_01.png,2,major-damage,1203,0,83,48,150
hurricane-matthew_00000145_c3_02,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c3_02.png,2,major-damage,797,13,205,73,255
hurricane-matthew_00000145_c3_03,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c3_03.png,2,major-damage,766,152,0,205,44
hurricane-matthew_00000145_c3_04,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c3_04.png,2,major-damage,699,121,0,169,42
hurricane-matthew_00000145_c3_05,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c3_05.png,2,major-damage,373,0,218,32,263
hurricane-matthew_00000145_c4_00,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c4_00.png,3,destroyed,1824,148,86,228,163
hurricane-matthew_00000145_c4_01,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c4_01.png,3,destroyed,1522,0,0,74,83
hurricane-matthew_00000145_c4_02,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c4_02.png,3,destroyed,592,54,139,101,189
hurricane-matthew_00000145_c4_03,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c4_03.png,3,destroyed,461,291,26,334,72
hurricane-matthew_00000145_c4_04,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c4_04.png,3,destroyed,367,52,105,94,149
hurricane-matthew_00000145_c4_05,hurricane-matthew_00000145,train,outputs\real_processed\damage_crops\hurricane-matthew_00000145_c4_05.png,3,destroyed,312,89,161,125,200
hurricane-michael_00000125_c1_00,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c1_00.png,0,no-damage,3913,240,546,306,674
hurricane-michael_00000125_c1_01,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c1_01.png,0,no-damage,2829,752,230,838,295
hurricane-michael_00000125_c1_02,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c1_02.png,0,no-damage,2811,686,866,755,947
hurricane-michael_00000125_c1_03,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c1_03.png,0,no-damage,2726,748,0,818,85
hurricane-michael_00000125_c1_04,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c1_04.png,0,no-damage,2611,253,30,331,90
hurricane-michael_00000125_c1_05,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c1_05.png,0,no-damage,2331,684,802,753,875
hurricane-michael_00000125_c2_00,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c2_00.png,1,minor-damage,2293,915,228,1015,279
hurricane-michael_00000125_c2_01,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c2_01.png,1,minor-damage,2234,235,268,295,356
hurricane-michael_00000125_c2_02,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c2_02.png,1,minor-damage,2102,694,536,757,609
hurricane-michael_00000125_c2_03,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c2_03.png,1,minor-damage,2058,239,961,315,1024
hurricane-michael_00000125_c2_04,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c2_04.png,1,minor-damage,2052,684,233,742,309
hurricane-michael_00000125_c2_05,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c2_05.png,1,minor-damage,1964,834,229,902,299
hurricane-michael_00000125_c3_00,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c3_00.png,2,major-damage,2139,813,19,888,88
hurricane-michael_00000125_c3_01,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c3_01.png,2,major-damage,2044,812,867,883,933
hurricane-michael_00000125_c3_02,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c3_02.png,2,major-damage,1906,546,773,607,849
hurricane-michael_00000125_c3_03,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c3_03.png,2,major-damage,1892,963,928,1024,990
hurricane-michael_00000125_c3_04,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c3_04.png,2,major-damage,1883,549,525,612,601
hurricane-michael_00000125_c3_05,hurricane-michael_00000125,train,outputs\real_processed\damage_crops\hurricane-michael_00000125_c3_05.png,2,major-damage,1856,955,880,1024,935
