id,source_split,split,pre_image,post_image,mask_path
hurricane-florence_00000191,train,train,data\xview2_real\train\images\hurricane-florence_00000191_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000191_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000191_post_disaster_target.png
socal-fire_00000022,train,train,data\xview2_real\train\images\socal-fire_00000022_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000022_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000022_post_disaster_target.png
midwest-flooding_00000385,train,train,data\xview2_real\train\images\midwest-flooding_00000385_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000385_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000385_post_disaster_target.png
socal-fire_00000226,train,train,data\xview2_real\train\images\socal-fire_00000226_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000226_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000226_post_disaster_target.png
hurricane-matthew_00000390,train,train,data\xview2_real\train\images\hurricane-matthew_00000390_pre_disaster.png,data\xview2_real\train\images\hurricane-matthew_00000390_post_disaster.png,data\xview2_real\train\masks\hurricane-matthew_00000390_post_disaster_target.png
socal-fire_00000987,train,train,data\xview2_real\train\images\socal-fire_00000987_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000987_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000987_post_disaster_target.png
hurricane-florence_00000058,train,train,data\xview2_real\train\images\hurricane-florence_00000058_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000058_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000058_post_disaster_target.png
palu-tsunami_00000049,train,train,data\xview2_real\train\images\palu-tsunami_00000049_pre_disaster.png,data\xview2_real\train\images\palu-tsunami_00000049_post_disaster.png,data\xview2_real\train\masks\palu-tsunami_00000049_post_disaster_target.png
hurricane-michael_00000142,train,train,data\xview2_real\train\images\hurricane-michael_00000142_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000142_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000142_post_disaster_target.png
hurricane-harvey_00000217,train,train,data\xview2_real\train\images\hurricane-harvey_00000217_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000217_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000217_post_disaster_target.png
socal-fire_00000266,train,train,data\xview2_real\train\images\socal-fire_00000266_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000266_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000266_post_disaster_target.png
midwest-flooding_00000348,train,train,data\xview2_real\train\images\midwest-flooding_00000348_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000348_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000348_post_disaster_target.png
hurricane-michael_00000011,train,train,data\xview2_real\train\images\hurricane-michael_00000011_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000011_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000011_post_disaster_target.png
socal-fire_00001202,train,train,data\xview2_real\train\images\socal-fire_00001202_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001202_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001202_post_disaster_target.png
santa-rosa-wildfire_00000149,train,train,data\xview2_real\train\images\santa-rosa-wildfire_00000149_pre_disaster.png,data\xview2_real\train\images\santa-rosa-wildfire_00000149_post_disaster.png,data\xview2_real\train\masks\santa-rosa-wildfire_00000149_post_disaster_target.png
hurricane-matthew_00000238,train,train,data\xview2_real\train\images\hurricane-matthew_00000238_pre_disaster.png,data\xview2_real\train\images\hurricane-matthew_00000238_post_disaster.png,data\xview2_real\train\masks\hurricane-matthew_00000238_post_disaster_target.png
hurricane-florence_00000247,train,train,data\xview2_real\train\images\hurricane-florence_00000247_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000247_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000247_post_disaster_target.png
hurricane-matthew_00000168,train,train,data\xview2_real\train\images\hurricane-matthew_00000168_pre_disaster.png,data\xview2_real\train\images\hurricane-matthew_00000168_post_disaster.png,data\xview2_real\train\masks\hurricane-matthew_00000168_post_disaster_target.png
hurricane-matthew_00000129,train,train,data\xview2_real\train\images\hurricane-matthew_00000129_pre_disaster.png,data\xview2_real\train\images\hurricane-matthew_00000129_post_disaster.png,data\xview2_real\train\masks\hurricane-matthew_00000129_post_disaster_target.png
hurricane-harvey_00000330,train,train,data\xview2_real\train\images\hurricane-harvey_00000330_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000330_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000330_post_disaster_target.png
hurricane-florence_00000273,train,train,data\xview2_real\train\images\hurricane-florence_00000273_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000273_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000273_post_disaster_target.png
midwest-flooding_00000228,train,train,data\xview2_real\train\images\midwest-flooding_00000228_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000228_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000228_post_disaster_target.png
socal-fire_00000092,train,train,data\xview2_real\train\images\socal-fire_00000092_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000092_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000092_post_disaster_target.png
hurricane-harvey_00000478,train,train,data\xview2_real\train\images\hurricane-harvey_00000478_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000478_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000478_post_disaster_target.png
hurricane-florence_00000452,train,train,data\xview2_real\train\images\hurricane-florence_00000452_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000452_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000452_post_disaster_target.png
socal-fire_00001152,train,train,data\xview2_real\train\images\socal-fire_00001152_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001152_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001152_post_disaster_target.png
santa-rosa-wildfire_00000152,train,train,data\xview2_real\train\images\santa-rosa-wildfire_00000152_pre_disaster.png,data\xview2_real\train\images\santa-rosa-wildfire_00000152_post_disaster.png,data\xview2_real\train\masks\santa-rosa-wildfire_00000152_post_disaster_target.png
hurricane-harvey_00000440,train,train,data\xview2_real\train\images\hurricane-harvey_00000440_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000440_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000440_post_disaster_target.png
socal-fire_00000247,train,train,data\xview2_real\train\images\socal-fire_00000247_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000247_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000247_post_disaster_target.png
midwest-flooding_00000255,train,train,data\xview2_real\train\images\midwest-flooding_00000255_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000255_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000255_post_disaster_target.png
hurricane-florence_00000073,train,train,data\xview2_real\train\images\hurricane-florence_00000073_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000073_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000073_post_disaster_target.png
midwest-flooding_00000033,train,train,data\xview2_real\train\images\midwest-flooding_00000033_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000033_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000033_post_disaster_target.png
hurricane-michael_00000118,train,train,data\xview2_real\train\images\hurricane-michael_00000118_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000118_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000118_post_disaster_target.png
socal-fire_00000586,train,train,data\xview2_real\train\images\socal-fire_00000586_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000586_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000586_post_disaster_target.png
mexico-earthquake_00000110,train,train,data\xview2_real\train\images\mexico-earthquake_00000110_pre_disaster.png,data\xview2_real\train\images\mexico-earthquake_00000110_post_disaster.png,data\xview2_real\train\masks\mexico-earthquake_00000110_post_disaster_target.png
santa-rosa-wildfire_00000163,train,train,data\xview2_real\train\images\santa-rosa-wildfire_00000163_pre_disaster.png,data\xview2_real\train\images\santa-rosa-wildfire_00000163_post_disaster.png,data\xview2_real\train\masks\santa-rosa-wildfire_00000163_post_disaster_target.png
hurricane-michael_00000540,train,train,data\xview2_real\train\images\hurricane-michael_00000540_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000540_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000540_post_disaster_target.png
hurricane-florence_00000446,train,train,data\xview2_real\train\images\hurricane-florence_00000446_pre_disaster.png,data\xview2_real\train\images\hurricane-florence_00000446_post_disaster.png,data\xview2_real\train\masks\hurricane-florence_00000446_post_disaster_target.png
socal-fire_00000828,train,train,data\xview2_real\train\images\socal-fire_00000828_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000828_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000828_post_disaster_target.png
socal-fire_00000455,train,train,data\xview2_real\train\images\socal-fire_00000455_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000455_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000455_post_disaster_target.png
hurricane-matthew_00000167,train,train,data\xview2_real\train\images\hurricane-matthew_00000167_pre_disaster.png,data\xview2_real\train\images\hurricane-matthew_00000167_post_disaster.png,data\xview2_real\train\masks\hurricane-matthew_00000167_post_disaster_target.png
mexico-earthquake_00000148,train,train,data\xview2_real\train\images\mexico-earthquake_00000148_pre_disaster.png,data\xview2_real\train\images\mexico-earthquake_00000148_post_disaster.png,data\xview2_real\train\masks\mexico-earthquake_00000148_post_disaster_target.png
hurricane-michael_00000043,train,train,data\xview2_real\train\images\hurricane-michael_00000043_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000043_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000043_post_disaster_target.png
midwest-flooding_00000214,train,train,data\xview2_real\train\images\midwest-flooding_00000214_pre_disaster.png,data\xview2_real\train\images\midwest-flooding_00000214_post_disaster.png,data\xview2_real\train\masks\midwest-flooding_00000214_post_disaster_target.png
socal-fire_00000215,train,train,data\xview2_real\train\images\socal-fire_00000215_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000215_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000215_post_disaster_target.png
mexico-earthquake_00000112,train,train,data\xview2_real\train\images\mexico-earthquake_00000112_pre_disaster.png,data\xview2_real\train\images\mexico-earthquake_00000112_post_disaster.png,data\xview2_real\train\masks\mexico-earthquake_00000112_post_disaster_target.png
socal-fire_00001158,train,train,data\xview2_real\train\images\socal-fire_00001158_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001158_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001158_post_disaster_target.png
hurricane-harvey_00000292,train,train,data\xview2_real\train\images\hurricane-harvey_00000292_pre_disaster.png,data\xview2_real\train\images\hurricane-harvey_00000292_post_disaster.png,data\xview2_real\train\masks\hurricane-harvey_00000292_post_disaster_target.png
socal-fire_00000213,train,train,data\xview2_real\train\images\socal-fire_00000213_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000213_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000213_post_disaster_target.png
hurricane-michael_00000302,train,train,data\xview2_real\train\images\hurricane-michael_00000302_pre_disaster.png,data\xview2_real\train\images\hurricane-michael_00000302_post_disaster.png,data\xview2_real\train\masks\hurricane-michael_00000302_post_disaster_target.png
socal-fire_00000747,train,train,data\xview2_real\train\images\socal-fire_00000747_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000747_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000747_post_disaster_target.png
socal-fire_00000473,train,train,data\xview2_real\train\images\socal-fire_00000473_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000473_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000473_post_disaster_target.png
socal-fire_00001333,train,train,data\xview2_real\train\images\socal-fire_00001333_pre_disaster.png,data\xview2_real\train\images\socal-fire_00001333_post_disaster.png,data\xview2_real\train\masks\socal-fire_00001333_post_disaster_target.png
socal-fire_00000923,train,train,data\xview2_real\train\images\socal-fire_00000923_pre_disaster.png,data\xview2_real\train\images\socal-fire_00000923_post_disaster.png,data\xview2_real\train\masks\socal-fire_00000923_post_disaster_target.png
